customer_id,gender,age_group,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C4373,Male,Senior,Islamabad,2024-02-12,O8373,2024-02-18,Burger King,Pasta,Continental,1,538.38,Wallet,19,2024-08-22,208,Inactive,2,2025-01-02,Delivered
C2701,Other,Senior,Peshawar,2024-10-05,O6701,2024-02-18,Subway,Pasta,Dessert,5,684.65,Cash,23,2025-04-08,487,Active,1,2024-09-19,Cancelled
C5748,Other,Adult,Peshawar,2025-05-03,O9748,2024-02-18,McDonald's,Pizza,Chinese,4,181.27,Cash,47,2024-09-01,230,Active,1,2024-11-08,Cancelled
C6746,Female,Senior,Karachi,2024-12-08,O10746,2024-02-18,Burger King,Burger,Fast Food,1,861.14,Cash,46,2025-06-17,15,Active,1,2025-06-11,Delivered
C4744,Other,Teenager,Lahore,2024-02-02,O8744,2024-02-18,Pizza Hut,Burger,Chinese,5,995.46,Wallet,8,2025-03-13,112,Inactive,3,2025-05-29,Delivered
C1214,Other,Adult,Karachi,2024-05-18,O5214,2024-02-18,McDonald's,Sandwich,Fast Food,4,1074.34,Wallet,35,2024-10-26,225,Active,1,2025-01-01,Cancelled
C2784,Male,Adult,Lahore,2025-06-25,O6784,2024-02-18,KFC,Pasta,Dessert,3,643.9,Card,15,2025-08-18,310,Inactive,5,2024-10-02,Delivered
C6191,Other,Teenager,Lahore,2024-12-03,O10191,2024-02-18,Burger King,Pasta,Continental,5,596.16,Wallet,49,2024-12-14,136,Inactive,1,2025-03-08,Cancelled
C4682,Male,Senior,Lahore,2024-07-29,O8682,2024-02-18,KFC,Sandwich,Fast Food,3,486.63,Cash,49,2024-12-28,94,Inactive,1,2025-02-19,Delayed
C3772,Other,Senior,Karachi,2024-03-16,O7772,2024-02-19,Pizza Hut,Fries,Dessert,5,478.06,Wallet,25,2025-07-03,390,Inactive,1,2025-01-03,Cancelled
C4820,Male,Senior,Islamabad,2025-07-11,O8820,2024-02-19,Subway,Pasta,Dessert,3,515.17,Cash,20,2025-08-10,450,Inactive,3,2025-01-27,Delivered
C4325,Female,Senior,Lahore,2025-08-14,O8325,2024-02-19,Pizza Hut,Fries,Italian,2,962.39,Wallet,1,2025-07-01,273,Active,1,2025-04-26,Cancelled
C3234,Other,Teenager,Islamabad,2024-06-24,O7234,2024-02-19,KFC,Fries,Italian,3,1456.01,Card,42,2024-11-04,404,Active,4,2025-01-21,Delayed
C3712,Male,Senior,Multan,2024-09-27,O7712,2024-02-19,McDonald's,Burger,Fast Food,3,298.73,Cash,17,2024-12-28,28,Inactive,5,2025-07-03,Delayed
C5492,Male,Senior,Peshawar,2024-04-30,O9492,2024-02-19,Burger King,Burger,Continental,3,1276.38,Cash,34,2024-09-01,286,Active,1,2025-05-16,Delayed
C4601,Other,Adult,Peshawar,2024-07-21,O8601,2024-02-19,Pizza Hut,Burger,Chinese,4,469.71,Card,1,2024-10-24,156,Active,1,2024-11-23,Cancelled
C3927,Female,Senior,Lahore,2024-09-17,O7927,2024-02-20,Burger King,Sandwich,Chinese,2,793.77,Wallet,19,2024-09-11,56,Inactive,5,2025-05-23,Delayed
C5697,Male,Teenager,Multan,2023-09-18,O9697,2024-02-20,KFC,Burger,Dessert,2,1287.98,Cash,17,2025-01-11,392,Active,5,2025-06-25,Delivered
C2882,Male,Adult,Peshawar,2025-03-16,O6882,2024-02-20,Subway,Sandwich,Continental,3,1046.16,Wallet,2,2024-08-21,435,Active,5,2024-11-06,Delayed
C4854,Female,Teenager,Lahore,2025-02-04,O8854,2024-02-20,Pizza Hut,Sandwich,Chinese,3,599.97,Wallet,33,2024-10-26,320,Active,4,2025-05-06,Delivered
C6589,Male,Adult,Peshawar,2024-02-16,O10589,2024-02-20,Subway,Pasta,Continental,2,235.82,Card,11,2024-12-20,40,Inactive,1,2025-07-10,Cancelled
C6151,Female,Teenager,Peshawar,2024-01-19,O10151,2024-02-20,McDonald's,Fries,Chinese,5,498.84,Cash,24,2024-11-19,111,Inactive,2,2024-09-09,Delivered
C6103,Other,Adult,Peshawar,2024-03-30,O10103,2024-02-20,Pizza Hut,Pizza,Fast Food,3,998.71,Card,16,2025-02-06,317,Inactive,5,2025-06-18,Delayed
C4664,Male,Teenager,Multan,2024-12-22,O8664,2024-02-20,KFC,Burger,Continental,1,478.34,Card,9,2025-08-02,252,Inactive,1,2024-09-01,Cancelled
C1446,Other,Adult,Karachi,2024-01-10,O5446,2024-02-21,Burger King,Pasta,Dessert,2,113.28,Wallet,16,2025-02-06,141,Active,1,2025-04-05,Cancelled
C4570,Female,Adult,Lahore,2024-04-14,O8570,2024-02-21,Subway,Pizza,Dessert,1,342.45,Card,11,2025-03-28,164,Active,4,2025-06-18,Delayed
C6344,Female,Teenager,Multan,2025-08-03,O10344,2024-02-21,McDonald's,Fries,Chinese,1,854.74,Cash,40,2025-02-25,280,Inactive,1,2024-12-09,Cancelled
C2413,Male,Senior,Peshawar,2024-01-05,O6413,2024-02-21,Pizza Hut,Fries,Continental,5,1363.97,Cash,30,2024-12-28,71,Inactive,1,2024-11-03,Cancelled
C6816,Male,Teenager,Lahore,2024-01-10,O10816,2024-02-21,McDonald's,Pizza,Continental,1,546.03,Cash,41,2025-01-15,478,Active,4,2025-07-18,Delayed
C4771,Female,Teenager,Lahore,2025-06-28,O8771,2024-02-21,KFC,Burger,Continental,2,276.6,Card,7,2025-04-30,85,Active,3,2025-08-11,Delayed
C2032,Male,Adult,Peshawar,2024-01-09,O6032,2024-02-21,McDonald's,Fries,Fast Food,3,1378.28,Cash,50,2025-06-20,107,Inactive,1,2025-07-15,Cancelled
C4827,Male,Teenager,Lahore,2024-11-28,O8827,2024-02-21,Subway,Pasta,Fast Food,1,218.31,Wallet,20,2025-08-09,84,Inactive,4,2025-04-24,Delivered
C4157,Female,Senior,Multan,2025-05-04,O8157,2024-02-21,Pizza Hut,Pasta,Continental,2,1484.97,Cash,3,2025-03-03,323,Inactive,4,2024-11-21,Delayed
C3691,Other,Senior,Peshawar,2024-03-07,O7691,2024-02-22,Burger King,Pizza,Continental,4,813.63,Cash,36,2025-03-04,51,Inactive,4,2025-03-21,Delivered
C3229,Other,Senior,Islamabad,2025-02-22,O7229,2024-02-22,Burger King,Sandwich,Italian,2,522.4,Cash,11,2024-09-18,47,Active,5,2024-10-04,Delivered
C3156,Female,Senior,Peshawar,2024-01-24,O7156,2024-02-22,KFC,Fries,Fast Food,1,420.14,Card,14,2024-12-06,265,Inactive,2,2024-10-19,Delayed
C2573,Female,Teenager,Multan,2024-05-31,O6573,2024-02-22,Subway,Burger,Chinese,3,1100.63,Cash,29,2024-12-08,412,Active,1,2025-05-21,Cancelled
C3519,Female,Teenager,Islamabad,2024-09-20,O7519,2024-02-22,KFC,Sandwich,Dessert,1,1338.35,Wallet,3,2024-10-16,490,Active,1,2025-05-06,Cancelled
C5678,Other,Teenager,Peshawar,2024-12-31,O9678,2024-02-22,McDonald's,Fries,Chinese,3,1026.94,Card,1,2025-02-09,419,Inactive,1,2025-06-08,Cancelled
C5188,Male,Adult,Islamabad,2023-11-07,O9188,2024-02-22,Subway,Pizza,Italian,2,864.72,Wallet,8,2025-07-20,195,Active,3,2024-10-30,Delivered
C5372,Other,Adult,Islamabad,2023-10-20,O9372,2024-02-22,Pizza Hut,Pasta,Continental,3,805.19,Card,43,2024-09-01,261,Active,1,2024-09-15,Delivered
C2519,Other,Adult,Multan,2023-11-16,O6519,2024-02-22,KFC,Pasta,Fast Food,3,1293.84,Cash,33,2024-12-01,198,Active,4,2025-03-12,Delayed
C6884,Other,Senior,Multan,2025-05-16,O10884,2024-02-23,Subway,Sandwich,Chinese,5,280.5,Cash,19,2025-04-13,144,Inactive,3,2024-12-12,Delivered
C3634,Female,Senior,Lahore,2025-01-26,O7634,2024-02-23,Subway,Fries,Fast Food,2,284.58,Cash,49,2025-05-21,38,Inactive,2,2024-08-25,Delayed
C4466,Female,Teenager,Islamabad,2024-06-10,O8466,2024-02-23,Pizza Hut,Fries,Continental,5,644.46,Wallet,4,2025-04-13,467,Inactive,5,2025-03-12,Delayed
C3805,Female,Senior,Lahore,2024-12-13,O7805,2024-02-23,McDonald's,Fries,Fast Food,3,166.57,Card,14,2024-11-11,18,Active,5,2025-07-27,Delayed
C1161,Other,Senior,Lahore,2025-03-20,O5161,2024-02-23,Subway,Pizza,Italian,3,1389.12,Wallet,44,2025-03-26,144,Inactive,1,2024-09-09,Delayed
C4838,Male,Teenager,Karachi,2025-02-17,O8838,2024-02-23,KFC,Fries,Dessert,2,186.86,Cash,36,2024-09-30,326,Inactive,2,2025-03-29,Delayed
C6713,Female,Senior,Peshawar,2024-05-11,O10713,2024-02-23,KFC,Sandwich,Italian,2,663.82,Wallet,11,2025-08-11,283,Active,3,2025-06-04,Delivered
C4817,Female,Teenager,Multan,2023-08-30,O8817,2024-02-23,Burger King,Fries,Fast Food,2,488.08,Card,21,2024-12-10,21,Inactive,3,2025-03-14,Delivered
C4871,Female,Teenager,Karachi,2023-11-06,O8871,2024-02-23,KFC,Pizza,Dessert,2,847.31,Card,1,2024-12-21,189,Active,1,2025-02-04,Cancelled
C5145,Male,Senior,Islamabad,2023-11-26,O9145,2024-02-24,McDonald's,Pasta,Dessert,1,689.33,Card,6,2025-06-13,376,Active,2,2024-08-29,Delayed
C2829,Other,Teenager,Peshawar,2024-07-29,O6829,2024-02-24,Burger King,Pasta,Dessert,3,1190.25,Wallet,14,2025-03-04,63,Active,1,2025-03-27,Cancelled
C4445,Male,Adult,Karachi,2024-03-29,O8445,2024-02-24,Burger King,Pasta,Italian,1,1241.56,Card,38,2025-01-02,148,Active,1,2025-06-08,Delayed
C2433,Male,Teenager,Karachi,2025-04-24,O6433,2024-02-24,Subway,Pasta,Chinese,3,291.42,Cash,18,2024-11-27,105,Inactive,1,2024-08-21,Cancelled
C6703,Female,Teenager,Multan,2025-05-15,O10703,2024-02-24,McDonald's,Sandwich,Fast Food,3,369.79,Card,42,2025-07-14,47,Inactive,2,2025-02-04,Delivered
C5797,Other,Teenager,Islamabad,2024-06-03,O9797,2024-02-24,McDonald's,Sandwich,Dessert,1,740.6,Card,12,2025-07-02,52,Inactive,5,2025-04-16,Delayed
C1359,Male,Teenager,Peshawar,2023-10-18,O5359,2024-02-24,Pizza Hut,Pasta,Chinese,3,834.92,Cash,12,2025-07-06,115,Inactive,1,2025-07-30,Cancelled
C1496,Male,Adult,Karachi,2025-02-24,O5496,2024-02-24,Pizza Hut,Pasta,Chinese,5,154.51,Wallet,50,2025-07-22,421,Active,1,2024-12-31,Cancelled
C2093,Other,Adult,Peshawar,2024-03-20,O6093,2024-02-24,Subway,Sandwich,Dessert,5,256.63,Wallet,30,2025-03-02,236,Inactive,3,2025-05-09,Delayed
C6213,Other,Senior,Peshawar,2024-02-02,O10213,2024-02-24,Pizza Hut,Pasta,Italian,3,209.21,Cash,26,2025-06-13,203,Active,5,2024-11-17,Delivered
C1250,Male,Senior,Islamabad,2023-10-20,O5250,2024-02-24,Subway,Burger,Chinese,1,624.23,Wallet,19,2025-05-11,214,Active,4,2025-05-25,Delivered
C4618,Other,Teenager,Karachi,2024-06-25,O8618,2024-02-24,Burger King,Fries,Fast Food,2,970.41,Cash,24,2024-12-08,478,Inactive,1,2025-03-06,Delayed
C3547,Male,Senior,Karachi,2023-10-06,O7547,2024-02-24,KFC,Burger,Italian,5,1229.12,Cash,17,2025-01-26,361,Inactive,2,2024-11-10,Delivered
C6245,Female,Teenager,Islamabad,2023-12-30,O10245,2024-02-24,KFC,Pizza,Continental,3,136.43,Card,20,2025-04-18,474,Inactive,2,2025-08-12,Delivered
C6721,Male,Teenager,Peshawar,2025-03-01,O10721,2024-02-24,McDonald's,Pizza,Fast Food,3,292.57,Wallet,36,2025-05-21,167,Inactive,4,2024-12-12,Delivered
C3402,Female,Adult,Karachi,2024-08-22,O7402,2024-02-25,Subway,Pizza,Continental,1,646.95,Cash,23,2025-06-08,473,Active,1,2025-01-18,Cancelled
C2464,Female,Teenager,Peshawar,2024-05-08,O6464,2024-02-25,McDonald's,Pizza,Continental,3,1174.4,Wallet,41,2024-12-01,82,Active,3,2024-12-13,Delayed
C6166,Male,Senior,Peshawar,2024-06-21,O10166,2024-02-25,Pizza Hut,Sandwich,Italian,1,1444.27,Cash,12,2025-01-26,144,Inactive,5,2024-09-23,Delivered
C4349,Other,Adult,Multan,2024-08-07,O8349,2024-02-25,KFC,Pizza,Italian,2,908.07,Cash,13,2024-10-23,223,Active,2,2024-09-18,Delayed
C4292,Male,Adult,Karachi,2024-10-15,O8292,2024-02-25,Subway,Burger,Fast Food,5,1089.43,Card,37,2024-11-28,265,Inactive,4,2025-04-26,Delivered
C3824,Other,Adult,Karachi,2024-02-09,O7824,2024-02-25,KFC,Sandwich,Italian,2,951.54,Card,24,2025-08-02,101,Active,3,2024-12-12,Delivered
C1498,Other,Senior,Multan,2024-06-21,O5498,2024-02-25,Subway,Fries,Fast Food,1,1275.47,Card,41,2025-06-21,236,Inactive,5,2025-02-26,Delayed
C5568,Other,Adult,Lahore,2024-08-13,O9568,2024-02-25,KFC,Sandwich,Chinese,1,445.08,Cash,41,2024-09-02,453,Active,2,2025-08-04,Delivered
C5240,Female,Adult,Karachi,2024-08-28,O9240,2024-02-25,Burger King,Burger,Italian,4,397.36,Wallet,25,2024-09-20,439,Active,4,2024-12-18,Delayed
C1148,Female,Adult,Lahore,2023-11-03,O5148,2024-02-25,Burger King,Burger,Dessert,4,969.25,Wallet,32,2025-02-26,290,Active,1,2025-06-23,Cancelled
C6921,Male,Senior,Multan,2025-07-29,O10921,2024-02-25,Pizza Hut,Fries,Dessert,4,563.63,Card,8,2024-11-15,373,Inactive,5,2025-08-15,Delivered
C2773,Male,Adult,Peshawar,2023-12-01,O6773,2024-02-26,McDonald's,Fries,Continental,5,992.08,Wallet,12,2025-06-21,302,Active,2,2024-10-23,Delayed
C5334,Other,Teenager,Karachi,2025-03-12,O9334,2024-02-26,Pizza Hut,Pizza,Fast Food,3,1474.62,Wallet,41,2025-01-26,267,Inactive,3,2025-04-04,Delivered
C1407,Female,Adult,Karachi,2024-09-23,O5407,2024-02-26,Subway,Pasta,Chinese,2,283.32,Cash,30,2024-11-24,91,Active,1,2024-09-02,Cancelled
C2968,Male,Senior,Karachi,2024-10-04,O6968,2024-02-26,KFC,Pizza,Italian,5,268.8,Cash,5,2024-12-13,357,Active,1,2025-04-28,Cancelled
C3125,Other,Teenager,Islamabad,2024-07-25,O7125,2024-02-26,Subway,Pasta,Italian,1,1367.43,Wallet,13,2025-06-01,203,Active,4,2024-12-03,Delivered
C5534,Other,Adult,Islamabad,2024-03-20,O9534,2024-02-26,KFC,Fries,Dessert,1,220.06,Card,49,2024-09-20,415,Active,4,2025-05-05,Delivered
C6217,Female,Senior,Lahore,2023-11-25,O10217,2024-02-26,KFC,Sandwich,Chinese,2,406.51,Cash,40,2024-12-29,431,Inactive,3,2025-08-14,Delivered
C1011,Female,Teenager,Islamabad,2024-05-15,O5011,2024-02-27,Pizza Hut,Fries,Continental,2,224.43,Wallet,10,2025-01-07,401,Active,4,2024-09-08,Delayed
C4543,Female,Teenager,Peshawar,2024-03-08,O8543,2024-02-27,Pizza Hut,Sandwich,Fast Food,2,886.92,Cash,40,2025-05-29,137,Active,4,2025-04-12,Delayed
C1456,Female,Teenager,Lahore,2024-11-20,O5456,2024-02-27,Pizza Hut,Sandwich,Chinese,3,1034.14,Cash,34,2024-09-25,12,Active,1,2025-03-25,Cancelled
C1684,Other,Senior,Lahore,2024-02-07,O5684,2024-02-27,McDonald's,Fries,Continental,2,678.96,Card,44,2024-12-26,310,Active,5,2025-07-27,Delivered
C3127,Other,Senior,Islamabad,2024-12-20,O7127,2024-02-27,KFC,Fries,Italian,2,442.5,Wallet,32,2025-06-29,322,Inactive,2,2025-07-10,Delivered
C2042,Other,Teenager,Lahore,2024-04-04,O6042,2024-02-27,Burger King,Sandwich,Dessert,3,1292.95,Wallet,28,2025-06-10,51,Active,4,2025-03-21,Delayed
C2713,Female,Adult,Karachi,2025-05-27,O6713,2024-02-27,Pizza Hut,Fries,Dessert,1,399.92,Cash,48,2024-12-05,5,Active,2,2024-10-21,Delivered
C1264,Male,Adult,Islamabad,2025-07-25,O5264,2024-02-27,Burger King,Fries,Italian,5,1362.79,Card,9,2025-07-21,405,Inactive,5,2024-09-30,Delayed
C2176,Male,Teenager,Lahore,2024-12-10,O6176,2024-02-27,Burger King,Pizza,Fast Food,4,122.41,Wallet,40,2025-02-07,15,Inactive,1,2025-06-20,Cancelled
C6482,Other,Teenager,Multan,2024-03-03,O10482,2024-02-27,KFC,Pasta,Dessert,2,1349.84,Cash,7,2025-05-22,77,Inactive,4,2025-07-28,Delivered
C1519,Other,Adult,Peshawar,2025-02-04,O5519,2024-02-27,Pizza Hut,Pizza,Continental,5,467.4,Wallet,4,2025-07-28,343,Active,2,2024-11-06,Delayed
C4789,Female,Adult,Karachi,2024-02-28,O8789,2024-02-28,Subway,Burger,Italian,3,843.85,Cash,34,2024-11-26,391,Active,5,2024-09-26,Delayed
C1220,Male,Adult,Multan,2023-10-30,O5220,2024-02-28,McDonald's,Burger,Chinese,2,495.99,Card,9,2025-08-10,477,Active,1,2025-01-25,Delayed
C4091,Male,Adult,Multan,2024-12-30,O8091,2024-02-28,Pizza Hut,Burger,Continental,1,122.84,Wallet,31,2025-06-17,456,Inactive,1,2025-08-21,Delivered
C2332,Other,Senior,Multan,2025-04-02,O6332,2024-02-28,McDonald's,Sandwich,Dessert,1,903.28,Cash,4,2025-05-19,352,Inactive,2,2025-07-22,Delayed
C6279,Other,Adult,Peshawar,2023-09-24,O10279,2024-02-28,Burger King,Burger,Chinese,3,565.17,Card,23,2024-12-31,181,Inactive,3,2024-10-24,Delayed
C6175,Female,Senior,Islamabad,2025-07-08,O10175,2024-02-29,KFC,Sandwich,Fast Food,2,731.58,Cash,2,2025-05-12,87,Inactive,1,2025-03-03,Cancelled
C5475,Other,Teenager,Peshawar,2024-04-22,O9475,2024-02-29,KFC,Pizza,Chinese,5,231.2,Wallet,43,2025-05-24,125,Inactive,3,2025-08-04,Delivered
C4705,Male,Senior,Karachi,2024-10-07,O8705,2024-02-29,KFC,Burger,Dessert,3,505.66,Wallet,8,2024-09-01,354,Inactive,1,2024-11-12,Delivered
C5364,Male,Adult,Karachi,2024-08-04,O9364,2024-02-29,Pizza Hut,Sandwich,Italian,4,1350.29,Wallet,44,2024-11-01,148,Inactive,3,2025-05-19,Delivered
C1285,Other,Teenager,Peshawar,2025-06-06,O5285,2024-02-29,Pizza Hut,Burger,Italian,2,381.5,Cash,39,2025-06-04,114,Active,4,2025-01-25,Delayed
C4676,Other,Senior,Karachi,2025-02-20,O8676,2024-02-29,KFC,Sandwich,Chinese,3,697.93,Wallet,17,2025-01-25,89,Inactive,4,2025-07-19,Delivered
C5656,Female,Adult,Peshawar,2025-07-21,O9656,2024-02-29,McDonald's,Sandwich,Italian,3,769.88,Card,22,2024-11-21,433,Inactive,2,2025-03-02,Delayed
C1785,Female,Adult,Lahore,2023-10-01,O5785,2024-02-29,Burger King,Pasta,Chinese,1,1225.02,Cash,14,2024-08-26,484,Active,3,2024-10-28,Delivered
C3443,Other,Teenager,Multan,2023-09-18,O7443,2024-02-29,Subway,Sandwich,Fast Food,2,1197.86,Cash,16,2025-04-16,195,Inactive,1,2024-10-09,Delivered
C2533,Other,Senior,Lahore,2023-11-19,O6533,2024-02-29,Subway,Burger,Fast Food,4,326.98,Card,17,2025-06-11,47,Active,3,2025-06-15,Delayed
C3710,Female,Teenager,Lahore,2024-06-12,O7710,2024-03-01,Pizza Hut,Burger,Chinese,4,787.43,Wallet,28,2024-12-23,17,Inactive,1,2025-04-15,Cancelled
C5352,Other,Teenager,Lahore,2025-03-16,O9352,2024-03-01,McDonald's,Burger,Chinese,2,496.55,Wallet,1,2025-07-06,224,Active,5,2025-04-22,Delayed
C3832,Female,Adult,Multan,2025-01-26,O7832,2024-03-01,KFC,Pizza,Continental,4,292.94,Cash,11,2025-05-16,306,Active,5,2025-03-01,Delivered
C5331,Male,Teenager,Islamabad,2025-02-11,O9331,2024-03-01,KFC,Pizza,Continental,5,1123.74,Wallet,48,2025-03-01,400,Active,5,2025-07-16,Delivered
C4223,Male,Senior,Peshawar,2025-04-28,O8223,2024-03-01,Pizza Hut,Sandwich,Italian,5,909.62,Cash,6,2025-01-11,385,Active,1,2025-02-16,Cancelled
C4300,Male,Adult,Islamabad,2023-09-27,O8300,2024-03-02,Pizza Hut,Sandwich,Dessert,1,1461.24,Card,22,2025-01-30,155,Inactive,3,2024-09-27,Delivered
C4016,Male,Teenager,Multan,2025-07-16,O8016,2024-03-02,Subway,Fries,Fast Food,1,119.17,Wallet,33,2025-06-02,400,Inactive,3,2025-01-13,Delayed
C1558,Other,Teenager,Multan,2025-01-20,O5558,2024-03-02,McDonald's,Pasta,Italian,2,333.04,Card,46,2024-10-27,252,Active,3,2025-03-05,Delivered
C4384,Female,Senior,Multan,2024-07-11,O8384,2024-03-02,Pizza Hut,Pasta,Italian,1,1056.72,Wallet,30,2025-03-23,152,Inactive,3,2024-12-30,Delivered
C3538,Female,Adult,Multan,2024-02-18,O7538,2024-03-02,McDonald's,Fries,Fast Food,4,474.89,Cash,2,2025-07-06,236,Active,5,2025-08-05,Delayed
C3429,Male,Teenager,Karachi,2025-06-18,O7429,2024-03-02,Subway,Fries,Italian,2,826.15,Card,29,2024-12-17,258,Active,3,2024-11-17,Delayed
C1432,Male,Adult,Peshawar,2025-07-18,O5432,2024-03-03,Subway,Sandwich,Continental,1,1440.89,Cash,12,2025-01-26,277,Active,1,2024-12-03,Cancelled
C2393,Other,Teenager,Lahore,2025-01-06,O6393,2024-03-03,Burger King,Fries,Fast Food,1,1143.46,Cash,1,2024-08-30,379,Active,2,2025-03-15,Delayed
C5123,Other,Adult,Peshawar,2025-01-22,O9123,2024-03-03,Pizza Hut,Fries,Continental,5,1002.84,Cash,40,2024-12-21,70,Inactive,4,2025-03-08,Delayed
C4394,Female,Senior,Multan,2024-07-01,O8394,2024-03-03,Pizza Hut,Burger,Continental,2,1177.68,Cash,22,2025-05-02,307,Active,4,2025-01-11,Delivered
C6046,Male,Senior,Lahore,2023-09-03,O10046,2024-03-03,Burger King,Burger,Italian,1,561.3,Cash,16,2024-12-05,101,Active,1,2024-08-24,Delayed
C3446,Male,Adult,Peshawar,2025-02-14,O7446,2024-03-03,Pizza Hut,Sandwich,Chinese,1,629.77,Card,19,2024-12-17,239,Inactive,4,2024-12-03,Delayed
C6188,Male,Teenager,Lahore,2025-07-01,O10188,2024-03-03,KFC,Pizza,Italian,3,746.08,Card,20,2025-06-12,430,Inactive,1,2025-02-17,Cancelled
C5809,Other,Adult,Islamabad,2024-10-03,O9809,2024-03-03,Subway,Sandwich,Chinese,5,1167.5,Wallet,31,2024-12-06,313,Inactive,1,2025-03-08,Cancelled
C6360,Male,Teenager,Lahore,2025-01-20,O10360,2024-03-03,KFC,Sandwich,Italian,2,546.16,Card,35,2025-01-28,21,Active,3,2025-07-25,Delivered
C2471,Other,Teenager,Lahore,2024-11-23,O6471,2024-03-03,KFC,Sandwich,Chinese,5,380.69,Wallet,39,2025-07-15,265,Active,5,2024-10-19,Delayed
C4722,Female,Teenager,Peshawar,2023-09-29,O8722,2024-03-03,Subway,Fries,Dessert,1,778.17,Wallet,3,2025-05-19,285,Inactive,2,2024-11-20,Delayed
C3830,Female,Teenager,Lahore,2024-08-13,O7830,2024-03-04,Burger King,Burger,Italian,1,600.62,Card,11,2025-01-07,168,Active,1,2025-07-24,Cancelled
C3306,Male,Senior,Peshawar,2024-06-22,O7306,2024-03-04,Pizza Hut,Pizza,Italian,4,604.4,Wallet,40,2025-04-24,484,Inactive,2,2025-03-24,Delivered
C4859,Female,Adult,Multan,2024-03-18,O8859,2024-03-04,Burger King,Pasta,Fast Food,2,742.1,Wallet,39,2025-07-24,78,Active,2,2024-12-28,Delivered
C3648,Male,Teenager,Lahore,2024-02-17,O7648,2024-03-04,KFC,Fries,Italian,1,713.35,Wallet,14,2025-07-09,1,Inactive,1,2024-09-02,Cancelled
C6655,Other,Senior,Peshawar,2024-05-17,O10655,2024-03-04,Burger King,Sandwich,Fast Food,1,1050.6,Wallet,15,2024-08-31,299,Active,1,2025-02-03,Cancelled
C1622,Other,Teenager,Karachi,2025-06-13,O5622,2024-03-04,Burger King,Pizza,Dessert,4,636.18,Card,48,2025-04-24,458,Active,1,2024-09-19,Cancelled
C1941,Male,Teenager,Islamabad,2025-04-21,O5941,2024-03-04,Subway,Pasta,Continental,5,1095.75,Cash,27,2025-01-02,443,Active,1,2025-03-29,Cancelled
C6756,Female,Senior,Lahore,2023-09-02,O10756,2024-03-04,Pizza Hut,Fries,Italian,3,1463.33,Card,21,2024-08-30,249,Inactive,3,2024-11-20,Delayed
C5430,Male,Senior,Karachi,2024-11-07,O9430,2024-03-05,Burger King,Pasta,Dessert,4,564.96,Wallet,10,2025-03-20,339,Active,1,2025-02-04,Cancelled
C3591,Female,Adult,Karachi,2025-04-04,O7591,2024-03-05,KFC,Pizza,Italian,3,879.03,Cash,22,2025-04-17,439,Active,5,2025-05-02,Delivered
C1062,Male,Senior,Karachi,2025-05-28,O5062,2024-03-05,Pizza Hut,Burger,Dessert,2,199.56,Wallet,47,2025-03-26,442,Active,3,2025-06-22,Delivered
C1632,Male,Adult,Peshawar,2024-05-04,O5632,2024-03-05,Pizza Hut,Burger,Italian,3,1101.16,Wallet,19,2025-01-23,52,Inactive,1,2025-01-15,Cancelled
C5323,Other,Adult,Karachi,2025-07-19,O9323,2024-03-05,KFC,Sandwich,Chinese,3,1144.9,Card,28,2025-03-08,331,Active,5,2024-11-15,Delivered
C4075,Female,Teenager,Multan,2025-04-28,O8075,2024-03-05,KFC,Sandwich,Italian,4,440.27,Cash,48,2025-03-05,365,Inactive,1,2024-09-09,Cancelled
C3884,Male,Senior,Lahore,2023-12-22,O7884,2024-03-06,Burger King,Sandwich,Italian,3,104.03,Wallet,40,2025-03-24,51,Inactive,1,2025-02-19,Cancelled
C4656,Female,Senior,Lahore,2024-01-23,O8656,2024-03-06,Pizza Hut,Sandwich,Continental,3,395.29,Card,38,2025-06-30,127,Inactive,3,2025-02-05,Delayed
C2091,Male,Senior,Karachi,2024-01-04,O6091,2024-03-06,KFC,Pasta,Dessert,3,944.9,Wallet,11,2025-06-06,152,Inactive,1,2025-07-21,Cancelled
C5203,Male,Adult,Islamabad,2024-09-24,O9203,2024-03-06,Burger King,Fries,Chinese,3,794.88,Wallet,13,2024-12-19,362,Active,4,2024-10-04,Delivered
C6093,Female,Adult,Multan,2023-12-17,O10093,2024-03-06,Subway,Pizza,Fast Food,4,823.13,Wallet,47,2024-12-22,414,Inactive,3,2025-01-26,Delivered
C2965,Female,Teenager,Multan,2025-03-15,O6965,2024-03-06,Burger King,Pasta,Fast Food,4,1024.96,Wallet,23,2025-03-12,235,Active,1,2024-09-02,Cancelled
C4777,Female,Adult,Multan,2025-03-03,O8777,2024-03-06,Pizza Hut,Pizza,Continental,4,1185.28,Card,43,2025-02-21,46,Active,1,2025-07-08,Cancelled
C4904,Other,Teenager,Multan,2024-07-03,O8904,2024-03-06,Pizza Hut,Pasta,Fast Food,3,1083.08,Wallet,43,2025-04-01,193,Active,1,2025-02-09,Cancelled
C2015,Other,Adult,Lahore,2025-05-10,O6015,2024-03-06,Subway,Fries,Fast Food,1,1022.37,Wallet,12,2025-05-23,114,Active,2,2025-03-25,Delayed
